-8.300000000000018474e-02,-4.133333333333322201e-02,-3.000000000000113687e-03,9.933333333333349557e-02,7.666666666666710483e-03,-1.050000000000004263e-01,2.499999999999991118e-02
-1.396666666666668277e-01,1.293333333333333002e-01,-1.680000000000001492e-01,-1.370000000000004547e-01,-6.866666666666620955e-02,3.099999999999969447e-02,-3.423333333333333783e-01
-9.800000000000030909e-02,-3.133333333333387927e-02,9.799999999999942091e-02,-8.933333333333370874e-02,1.166666666666582586e-02,-4.133333333333366610e-02,-2.243333333333339397e-01
1.166666666666671404e-02,2.933333333333365545e-02,-4.366666666666629837e-02,-2.363333333333330621e-01,5.666666666666930752e-03,2.310000000000003162e-01,2.060000000000001830e-01
7.923333333333348882e-02,5.283333333333328774e-02,1.320666666666667766e-01,1.056666666666667975e-01,1.584666666666667556e-01,1.584666666666667556e-01,2.905333333333333101e-01
-5.270000000000019114e-02,2.636666666666664938e-02,0.000000000000000000e+00,2.371999999999998554e-01,-7.903333333333328881e-02,-1.053666666666668306e-01,-1.053666666666668306e-01
1.584000000000000963e-01,7.919999999999993712e-02,1.319999999999998952e-01,-7.926666666666659644e-02,5.279999999999995808e-02,-1.056999999999999051e-01,-7.926666666666659644e-02
